OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
205,311910000029,311910000028,Apartadero de Olite-Erriberri,2,Componente de infraestructura,2018/02/18 00:00:00+00,176.429443359375,59.0423739459697
206,311890000039,311890000027,Apeadero de Olazti/Olazagutia,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.25537109375,20.129563385753
207,310100000032,310100000002,Apeadero de Altsasu-Pueblo,2,Componente de infraestructura,2018/02/18 00:00:00+00,108.32666015625,42.5102220940384
208,311310000040,311310000039,Apartadero de Zuasti,2,Componente de infraestructura,2018/02/18 00:00:00+00,181.9033203125,64.0581509098304
209,312010000033,312010000012,Apeadero-cargadero de Cizurmayor,2,Componente de infraestructura,2018/02/18 00:00:00+00,69.38232421875,33.3367960433479
210,280790003882,280790000026,Apeadero de las Águilas,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,382.119262695313,79.2101318041806
211,311930000034,311930000022,Cargadero de Landaben,2,Componente de infraestructura,2018/02/18 00:00:00+00,8078.77319335938,701.31155861271
212,312010000035,312010000029,Estación de Pamplona,2,Componente de infraestructura,2018/02/18 00:00:00+00,806.491455078125,166.027602285217
213,312320000036,312320000003,Apeadero de Arguedas,2,Componente de infraestructura,2018/02/18 00:00:00+00,40.099365234375,27.7141417152888
214,312070000037,312070000031,Estación de Pueyo,2,Componente de infraestructura,2018/02/18 00:00:00+00,100.57275390625,40.5170992039437
215,312070000038,312070000031,Estación de Pueyo,2,Componente de infraestructura,2018/02/18 00:00:00+00,51.071044921875,30.7949346463342
216,311690000042,311690000025,Apeadero de Milagro,2,Componente de infraestructura,2018/02/18 00:00:00+00,160.5126953125,63.8776608068701
217,310730000043,310730000038,Apeadero de Ziordia,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.187744140625,26.0120180209085
218,150780000003,150780000143,Estación de Santiago de Compostela,2,Componente de infraestructura,2018/02/18 00:00:00+00,975.275344848633,167.260431182103
219,270220000003,270220000074,Apartadero-cargadero de Guitiriz,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.4273681640625,22.955671642378
220,270220000005,270220000067,Apeadero de Parga,2,Componente de infraestructura,2018/02/18 00:00:00+00,83.3242797851563,36.6722244396592
221,150360000001,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,511.352966308594,102.019821785974
222,150360000002,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,767.319946289063,139.301093108948
223,150360000003,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,340.027374267578,84.1158588952686
224,150550000001,150550000101,Apartadero de Neda,2,Componente de infraestructura,2018/02/18 00:00:00+00,49.8895568847656,30.5250583058673
225,150350000002,150350000112,Apeadero de Barallobre,2,Componente de infraestructura,2018/02/18 00:00:00+00,23.6903381347656,19.512155548216
226,150690000001,150690000107,Apartadero-cargadero de Pontedeume,2,Componente de infraestructura,2018/02/18 00:00:00+00,48.9298095703125,30.2816398813973
227,150090000001,150090000118,Apartadero de Betanzos-cidade,2,Componente de infraestructura,2018/02/18 00:00:00+00,48.8812561035156,30.2291033171678
228,150090000005,150090000120,Estación de Betanzos-Infesta,2,Componente de infraestructura,2018/02/18 00:00:00+00,80.0615539550781,38.1287471151379
229,150090000007,150090000120,Estación de Betanzos-Infesta,2,Componente de infraestructura,2018/02/18 00:00:00+00,98.9076232910156,43.204104013401
230,159020000001,159020000108,Apartadero-cargadero de Oza dos Ríos,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.7896423339844,16.5293115069528
231,159020000002,159020000108,Apartadero-cargadero de Oza dos Ríos,2,Componente de infraestructura,2018/02/18 00:00:00+00,38.1231994628906,25.4330321966016
232,150320000001,150320000098,Estación de Curtis,2,Componente de infraestructura,2018/02/18 00:00:00+00,239.937957763672,65.5838998398537
233,150320000003,150320000088,Apartadero-cargadero de Teixeiro,2,Componente de infraestructura,2018/02/18 00:00:00+00,72.7279052734375,35.9098341530874
234,150320000004,150320000088,Apartadero-cargadero de Teixeiro,2,Componente de infraestructura,2018/02/18 00:00:00+00,48.3748474121094,28.0296837506409
235,270220000006,270220000067,Apeadero de Parga,2,Componente de infraestructura,2018/02/18 00:00:00+00,70.123779296875,34.045355941304
236,270070000001,270070000062,Apartadero de Baamonde,2,Componente de infraestructura,2018/02/18 00:00:00+00,112.608734130859,47.6997387698527
237,270070000002,270070000062,Apartadero de Baamonde,2,Componente de infraestructura,2018/02/18 00:00:00+00,62.6091003417969,32.053587685449
238,270070000003,270070000062,Apartadero de Baamonde,2,Componente de infraestructura,2018/02/18 00:00:00+00,116.355743408203,43.1981928611741
239,270070000004,270070000062,Apartadero de Baamonde,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.3169860839844,16.1841293073576
240,270560000001,270560000049,Apartadero-cargadero de Rábade,2,Componente de infraestructura,2018/02/18 00:00:00+00,36.7926635742188,25.8469873263586
241,270280000001,270280000042,Estación de Lugo,2,Componente de infraestructura,2018/02/18 00:00:00+00,1530.67822265625,320.793464633891
242,270280000002,270280000042,Estación de Lugo,2,Componente de infraestructura,2018/02/18 00:00:00+00,498.11865234375,130.797676362766
243,270280000004,270280000042,Estación de Lugo,2,Componente de infraestructura,2018/02/18 00:00:00+00,207.360229492188,64.0751657558629
244,270570000002,270570000030,Apartadero-cargadero de Sarria,2,Componente de infraestructura,2018/02/18 00:00:00+00,285.314331054688,81.8700020216218
245,270570000003,270570000030,Apartadero-cargadero de Sarria,2,Componente de infraestructura,2018/02/18 00:00:00+00,47.00341796875,32.1886158818997
246,270570000004,270570000030,Apartadero-cargadero de Sarria,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.1731567382813,16.1579838872944
247,270310000001,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,991.894104003906,281.771098346322
248,270310000002,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,898.871276855469,274.20680142164
249,270310000003,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,2534.78015136719,405.9063952771
250,270310000004,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,1035.00958251953,164.299020535225
251,270310000005,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,1736.54125976563,193.683060473736
252,270310000006,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,547.4931640625,127.84416895266
253,270310000008,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,1290.08306884766,159.381068106481
254,270520000003,270520000018,Apartadero-cargadero de San Clodio-Quiroga,2,Componente de infraestructura,2018/02/18 00:00:00+00,224.412170410156,62.1608268401666
255,270520000001,270520000018,Apartadero-cargadero de San Clodio-Quiroga,2,Componente de infraestructura,2018/02/18 00:00:00+00,51.8265991210938,28.8059881101367
256,270520000002,270520000018,Apartadero-cargadero de San Clodio-Quiroga,2,Componente de infraestructura,2018/02/18 00:00:00+00,173.873352050781,52.7734695382761
257,270470000001,270470000028,Apartadero de Pobra de Brollon,2,Componente de infraestructura,2018/02/18 00:00:00+00,130.976928710938,46.1132694836723
258,320720000001,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,327.200805664063,79.964407858769
259,320720000002,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,203.30517578125,67.7444305283233
260,320720000003,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,146.507202148438,53.3195110806331
261,320720000007,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,42.5431518554688,26.3318811460238
262,320720000006,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,326.057189941406,92.6690802330222
263,320720000005,320720000009,Apartadero-cargadero de A Rua-Petin,2,Componente de infraestructura,2018/02/18 00:00:00+00,243.37109375,70.9771412285451
264,280540003924,280540000002,Apeadero de Las Zorreras-Navalquejigo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,138.022583007813,51.0651715261594
265,320090000001,320090000005,Apartadero-cargadero de O Barco de Valdeorras,2,Componente de infraestructura,2018/02/18 00:00:00+00,532.845642089844,131.187015669164
266,320090000002,320090000005,Apartadero-cargadero de O Barco de Valdeorras,2,Componente de infraestructura,2018/02/18 00:00:00+00,173.932067871094,55.7320567327061
267,320090000003,320090000005,Apartadero-cargadero de O Barco de Valdeorras,2,Componente de infraestructura,2018/02/18 00:00:00+00,251.166320800781,64.8946094553149
268,320170000001,320170000004,Apartadero de Sobradelo,2,Componente de infraestructura,2018/02/18 00:00:00+00,37.92333984375,25.0474571241648
269,270590000001,270590000044,Apartadero de Canabal,2,Componente de infraestructura,2018/02/18 00:00:00+00,57.879150390625,30.5672747549276
270,320190000001,320190000090,Estación de O Carballliño,2,Componente de infraestructura,2018/02/18 00:00:00+00,73.7193603515625,34.5882521724928
271,320190000002,320190000090,Estación de O Carballliño,2,Componente de infraestructura,2018/02/18 00:00:00+00,786.562042236328,147.298878238395
272,320350000001,320350000092,Apartadero de O Irixo,2,Componente de infraestructura,2018/02/18 00:00:00+00,303.832427978516,72.1229265881039
273,320350000002,320350000092,Apartadero de O Irixo,2,Componente de infraestructura,2018/02/18 00:00:00+00,69.6385192871094,34.1061510022114
274,360240000002,360240000097,Apartadero-cargadero de Lalín,2,Componente de infraestructura,2018/02/18 00:00:00+00,100.933868408203,41.9121839146942
275,150780000004,150780000143,Estación de Santiago de Compostela,2,Componente de infraestructura,2018/02/18 00:00:00+00,1415.00337219238,216.327875009219
276,150310000001,150310000130,Apartadero-cargadero de O Burgo-Santiago,2,Componente de infraestructura,2018/02/18 00:00:00+00,225.080413818359,65.9366900831603
277,150310000002,150310000130,Apartadero-cargadero de O Burgo-Santiago,2,Componente de infraestructura,2018/02/18 00:00:00+00,41.558349609375,26.2336183734951
278,150170000001,150170000129,Apeadero de Cambre,2,Componente de infraestructura,2018/02/18 00:00:00+00,195.508911132813,57.5374354578377
279,150360000229,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,613.847106933594,119.972870178984
280,150360000230,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,167.717834472656,56.1580776557096
281,150360000231,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,1022.86071777344,198.015221748509
282,150360000232,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,315.494750976563,101.265634008827
283,150360000233,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,402.967651367188,107.766496612607
284,150360000234,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,157.737487792969,64.5445554773588
285,150360000235,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,74.1180419921875,34.6352607224201
286,150780000267,150780000143,Estación de Santiago de Compostela,2,Componente de infraestructura,2018/02/18 00:00:00+00,364.129974365234,101.467975519307
287,150360000236,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,1683.59411621094,234.507309746512
288,150360000237,150360000121,Estación del Ferrol,2,Componente de infraestructura,2018/02/18 00:00:00+00,1935.60647583008,213.67851339549
289,150550000238,150550000101,Apartadero de Neda,2,Componente de infraestructura,2018/02/18 00:00:00+00,15.4916381835938,15.7852348664996
290,270310000239,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,2909.31726074219,223.722241309232
291,270310000240,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,97.4658813476563,54.419459337169
292,270310000241,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,216.654541015625,67.774767645138
293,270310000242,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,50.2861938476563,31.1612324324664
294,270310000243,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,63.197509765625,33.7705963949584
295,270310000244,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,561.087951660156,110.264784514308
296,270310000245,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,304.592590332031,79.8830715271516
297,270310000246,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,448.599060058594,94.6318307638698
298,270310000247,270310000038,Estación de Monforte de Lemos,2,Componente de infraestructura,2018/02/18 00:00:00+00,177.601745605469,54.7647698271718
299,270520000248,270520000018,Apartadero-cargadero de San Clodio-Quiroga,2,Componente de infraestructura,2018/02/18 00:00:00+00,29.4093627929688,23.3076167140838
300,320730000249,320730000002,Apartadero de Covas,2,Componente de infraestructura,2018/02/18 00:00:00+00,194.888000488281,72.5764327452125
301,320730000250,320730000002,Apartadero de Covas,2,Componente de infraestructura,2018/02/18 00:00:00+00,169.397766113281,56.4123729899733
302,320730000251,320730000002,Apartadero de Covas,2,Componente de infraestructura,2018/02/18 00:00:00+00,338.612915039063,80.6069570986957
303,320730000252,320730000001,Apartadero-cargadero de Quereño,2,Componente de infraestructura,2018/02/18 00:00:00+00,584.310791015625,119.363666532953
304,320590000253,320590000060,Apartadero de Os Peares,2,Componente de infraestructura,2018/02/18 00:00:00+00,233.29833984375,69.7661207877824
305,320590000254,320590000060,Apartadero de Os Peares,2,Componente de infraestructura,2018/02/18 00:00:00+00,72.0460510253906,35.7498022824575
306,320590000255,320590000060,Apartadero de Os Peares,2,Componente de infraestructura,2018/02/18 00:00:00+00,181.437347412109,55.0236659935346
307,320260000256,320260000064,Apartadero de Barra de Miño,2,Componente de infraestructura,2018/02/18 00:00:00+00,75.25830078125,34.8826313492763
308,320340000257,320340000010,Apartadero de A Gudiña,2,Componente de infraestructura,2018/02/18 00:00:00+00,57.5669555664063,30.5719637576821
309,320340000258,320340000010,Apartadero de A Gudiña,2,Componente de infraestructura,2018/02/18 00:00:00+00,361.000854492188,85.5003665563661
310,320340000259,320340000010,Apartadero de A Gudiña,2,Componente de infraestructura,2018/02/18 00:00:00+00,498.365173339844,100.302032337156
